time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
6.5579,-0.46959,1.43814,9.63757
6.5637,-0.47234,1.46019,9.63496
6.5995,-0.46407,1.47560,9.70706
6.5997,-0.43098,1.47726,9.69403
6.5999,-0.43184,1.44383,9.66827
6.6076,-0.47113,1.45323,9.75246
6.6174,-0.46779,1.45175,9.74612
6.6282,-0.46335,1.44350,9.71846
6.6383,-0.48386,1.45854,9.59634
6.6481,-0.46925,1.45142,9.55588
6.6560,-0.43190,1.47189,9.61833
6.6671,-0.39090,1.46236,9.63925
6.6758,-0.49815,1.40770,9.62868
6.6861,-0.45305,1.41875,9.60690
6.6967,-0.43520,1.42664,9.60106
6.7056,-0.43272,1.44223,9.61234
6.7154,-0.42067,1.43961,9.57745
6.7256,-0.43983,1.45734,9.58841
6.7358,-0.42390,1.43864,9.56769
6.7465,-0.40521,1.43843,9.69501
6.7557,-0.43279,1.43137,9.75882
6.7667,-0.44846,1.41618,9.76833
6.7767,-0.43262,1.41261,9.63637
6.7853,-0.44901,1.43927,9.48727
6.7967,-0.45830,1.44493,9.52826
6.8107,-0.45401,1.46312,9.52928
6.8147,-0.47264,1.43062,9.63731
6.8353,-0.50871,1.40709,9.75674
6.8356,-0.44168,1.44534,9.71182
6.8448,-0.43364,1.41403,9.66699
6.8539,-0.44341,1.40736,9.63495
6.8651,-0.46881,1.39891,9.71178
6.8742,-0.47191,1.39560,9.69740
6.8845,-0.45923,1.39987,9.59630
6.8949,-0.46866,1.38390,9.61852
6.9049,-0.47089,1.37573,9.65094
6.9151,-0.43782,1.37811,9.71364
6.9246,-0.42706,1.38550,9.73152
6.9382,-0.43369,1.38472,9.70116
6.9506,-0.41594,1.40295,9.67572
6.9545,-0.34331,1.43452,9.65192
6.9655,-0.40167,1.42465,9.65419
6.9726,-0.40736,1.42664,9.61328
6.9825,-0.41447,1.42142,9.58875
6.9932,-0.39311,1.44434,9.59952
7.0029,-0.42474,1.38254,9.66185
7.0140,-0.39754,1.35840,9.76793
7.0240,-0.46782,1.32365,9.77005
7.0335,-0.46768,1.30939,9.81093
7.0434,-0.47041,1.32234,9.73137
7.0538,-0.44315,1.34644,9.61998
7.0636,-0.47437,1.34406,9.58051
7.0730,-0.47540,1.36513,9.64676
7.0918,-0.41501,1.39412,9.75264
7.0944,-0.46234,1.39665,9.70073
7.1056,-0.44087,1.39682,9.64516
7.1157,-0.44574,1.39920,9.48030
7.1263,-0.43866,1.39969,9.47821
7.1367,-0.43951,1.40283,9.55322
7.1470,-0.45325,1.38831,9.66943
7.1563,-0.41391,1.37982,9.74565
7.1678,-0.43915,1.42232,9.67175
7.1767,-0.40627,1.38954,9.67540
7.1866,-0.43306,1.37476,9.68794
7.1975,-0.42764,1.35657,9.68306
7.2069,-0.41380,1.37143,9.72685
7.2267,-0.46692,1.34511,9.77870
7.2273,-0.48125,1.38472,9.69376
7.2351,-0.48376,1.39874,9.61452
7.2448,-0.42128,1.40041,9.57384
7.2543,-0.45428,1.42827,9.45372
7.2652,-0.45589,1.40224,9.50162
7.2754,-0.39647,1.40944,9.67354
7.2848,-0.42203,1.36853,9.71895
7.2954,-0.43181,1.37282,9.70796
7.3056,-0.46719,1.38251,9.67169
7.3156,-0.47047,1.40057,9.66826
7.3497,-0.49667,1.36736,9.68159
7.3501,-0.50693,1.37137,9.68732
7.3503,-0.47073,1.37425,9.66667
7.3538,-0.44884,1.38303,9.67622
7.3632,-0.44214,1.37907,9.59995
7.3729,-0.40019,1.35910,9.57539
7.3829,-0.42195,1.32491,9.61258
7.3937,-0.43227,1.30606,9.68428
7.4053,-0.45151,1.31241,9.71901
7.4136,-0.42992,1.34169,9.76619
7.4234,-0.44211,1.36729,9.71899
7.4337,-0.43915,1.38884,9.63402
7.4439,-0.46867,1.40088,9.65613
7.4541,-0.42531,1.39142,9.71370
7.4740,-0.42484,1.37825,9.68604
7.4742,-0.44804,1.37083,9.60805
7.4836,-0.44608,1.40036,9.61330
7.4915,-0.45164,1.38353,9.60854
7.5018,-0.43025,1.36412,9.63583
7.5120,-0.46307,1.35980,9.61705
7.5215,-0.50439,1.34596,9.62601
7.5312,-0.50150,1.33473,9.68179
7.5464,-0.49512,1.37076,9.71976
7.5572,-0.46835,1.38934,9.68607
7.5659,-0.48392,1.36562,9.63374
7.5799,-0.48914,1.35254,9.60733
7.5862,-0.48338,1.37570,9.63750
7.5991,-0.46524,1.37013,9.71368
7.6060,-0.49242,1.34236,9.74782
7.6154,-0.49591,1.35521,9.71342
7.6269,-0.47745,1.37762,9.64894
7.6354,-0.47145,1.38120,9.59668
7.6459,-0.47552,1.36815,9.61719
7.6568,-0.45697,1.35085,9.70079
7.6665,-0.44322,1.34253,9.78899
7.6759,-0.41721,1.34529,9.73097
7.6859,-0.41756,1.31766,9.66232
7.6953,-0.45746,1.35583,9.66403
7.7052,-0.45273,1.39093,9.61603
7.7185,-0.47855,1.38106,9.54826
7.7375,-0.48917,1.35165,9.59113
7.7379,-0.46126,1.34271,9.62738
7.7454,-0.45984,1.34653,9.68999
7.7536,-0.49847,1.31841,9.70947
7.7636,-0.49652,1.32356,9.65298
7.7735,-0.50069,1.34230,9.64433
7.7829,-0.48480,1.35152,9.69322
7.7941,-0.47197,1.36745,9.70546
7.8044,-0.49211,1.36871,9.73943
7.8148,-0.51131,1.36060,9.70985
7.8245,-0.50166,1.35649,9.61266
7.8388,-0.51425,1.39056,9.60429
7.8598,-0.48497,1.39958,9.64273
7.8607,-0.52177,1.38704,9.62273
7.8651,-0.49657,1.40395,9.65475
7.8724,-0.50305,1.41335,9.67429
7.8875,-0.45296,1.45645,9.66199
7.8976,-0.48376,1.41347,9.61972
7.9075,-0.46498,1.41272,9.66158
7.9178,-0.44481,1.38055,9.73224
7.9285,-0.48918,1.28871,9.76434
7.9376,-0.53419,1.30408,9.78893
7.9480,-0.49039,1.28600,9.70435
7.9570,-0.51337,1.29619,9.55713
7.9684,-0.52754,1.31027,9.56720
7.9948,-0.51842,1.33952,9.62350
7.9950,-0.44884,1.37418,9.59196
7.9971,-0.42926,1.37582,9.50139
8.0070,-0.38487,1.39638,9.52785
8.0154,-0.36514,1.37878,9.65102
8.0258,-0.43573,1.37816,9.69109
8.0357,-0.41943,1.36885,9.67192
8.0463,-0.40395,1.39957,9.64929
8.0567,-0.45523,1.37038,9.62836
8.0666,-0.48689,1.36206,9.71655
8.0761,-0.47249,1.38486,9.74675
8.0861,-0.53278,1.35405,9.74133
8.1066,-0.55490,1.36446,9.69830
8.1069,-0.51096,1.36865,9.67981
8.1165,-0.52824,1.38138,9.70517
8.1263,-0.52095,1.37283,9.64833
8.1339,-0.51505,1.39581,9.59212
8.1456,-0.49753,1.38866,9.59949
8.1538,-0.51253,1.39810,9.61949
8.1638,-0.51245,1.38190,9.54384
8.1745,-0.48007,1.38770,9.58652
8.1843,-0.45018,1.38831,9.67993
8.1948,-0.46677,1.37465,9.65041
8.2051,-0.50772,1.35155,9.67722
8.2179,-0.50450,1.36215,9.74179
8.2247,-0.51744,1.37541,9.77112
8.2425,-0.54076,1.35814,9.70888
8.2453,-0.52013,1.37149,9.63440
8.2532,-0.48288,1.35954,9.59608
8.2626,-0.48882,1.34174,9.63483
8.2721,-0.43127,1.34517,9.69838
8.2821,-0.36488,1.36423,9.64737
8.2934,-0.51538,1.28728,9.80466
8.3036,-0.43851,1.36266,9.62190
8.3138,-0.41402,1.36557,9.62357
8.3230,-0.61546,1.28127,9.72586
8.3326,-0.46040,1.42363,9.60593
8.3428,-0.48120,1.32472,9.89749
8.3514,-0.38504,1.36548,10.05431
8.3670,-0.20404,1.43118,9.77516
8.3753,-0.51797,1.62746,9.48470
8.3827,-0.71271,1.50607,9.35130
8.3909,-0.53896,1.65508,9.43266
8.4009,-0.16016,1.73656,9.41959
8.4121,-0.03462,1.77538,9.82195
8.4229,-0.09357,1.49362,10.18384
8.4320,0.01132,1.62462,10.24870
8.4418,0.07491,1.61855,10.20901
8.4516,-0.04033,1.60941,9.87927
8.4613,-0.24973,1.62509,9.74606
8.4756,-0.32172,1.63579,9.73302
8.4820,-0.32458,1.65640,9.79364
8.4914,-0.21199,1.73157,9.80989
8.5085,0.00401,1.79921,9.74696
8.5150,0.20491,1.93643,9.36369
8.5252,0.20039,1.88802,9.22769
8.5342,0.11465,1.85814,9.31097
8.5457,0.03455,1.81676,9.45801
8.5561,-0.03909,1.79451,9.46887
8.5663,0.04407,1.81726,9.55450
8.5757,0.11400,1.84041,9.67488
8.5854,0.16791,1.85345,9.55988
8.5960,0.23140,1.84845,9.42979
8.6046,0.19121,1.85387,9.39203
8.6262,0.25941,1.83524,9.32393
8.6265,0.12079,1.82022,9.33073
8.6349,-0.02611,1.80675,9.44981
8.6449,0.09850,1.82008,9.53720
8.6539,0.18095,1.85130,9.61452
8.6682,0.18805,1.79367,9.59996
8.6780,0.02431,1.71931,9.48718
8.6895,-0.07977,1.66992,9.36964
8.6986,-0.07205,1.66696,9.28239
8.7089,0.07349,1.66740,9.33716
8.7187,0.24550,1.61726,9.59157
8.7294,0.19647,1.51636,9.72891
8.7382,0.04877,1.40535,9.92787
8.7621,0.00923,1.37036,10.05507
8.7625,0.13783,1.43396,9.80269
8.7670,0.14430,1.52687,9.40239
8.7774,0.04204,1.53139,9.14384
8.7872,0.02133,1.55980,8.98640
8.7968,-0.04623,1.58488,9.11613
8.8071,-0.07782,1.61214,9.48657
8.8172,0.00388,1.60199,9.68843
8.8273,-0.05161,1.66701,9.76192
8.8384,-0.12317,1.66660,9.50429
8.8469,-0.10089,1.61931,9.29253
8.8618,-0.14105,1.60318,9.16287
8.8666,-0.19043,1.54929,9.20898
8.8953,-0.06355,1.53830,9.35182
8.8957,0.02655,1.48848,9.60172
8.8970,0.09952,1.38766,9.58000
8.9058,0.06282,1.27040,9.38158
8.9156,-0.11740,1.17294,9.35532
8.9256,-0.16873,1.09122,9.40385
8.9355,-0.20798,1.12630,9.72804
8.9460,-0.35631,1.08122,10.01701
8.9559,-0.50771,0.99763,10.23256
8.9666,-0.61900,0.97090,10.18414
8.9761,-0.63850,0.99477,9.94319
8.9889,-0.54288,1.05144,9.93118
9.0120,-0.40392,1.18933,10.02893
9.0123,-0.13115,1.39084,10.21246
9.0155,0.13692,1.57709,10.33539
9.0261,0.23239,1.67799,10.29193
9.0339,0.15131,1.71165,10.22293
9.0442,0.11549,1.69325,9.96962
9.0540,0.10242,1.78334,9.85268
9.0643,0.21573,1.83626,9.79469
9.0747,0.21045,1.88400,9.43275
9.0844,0.11732,1.86743,9.22881
9.0950,0.16478,1.88872,9.32323
9.1047,0.31126,1.85544,9.69739
9.1151,0.37640,1.80560,9.86214
9.1247,0.40379,1.78574,9.75487
9.1449,0.28781,1.79518,9.48460
9.1460,0.26999,1.82062,9.39503
9.1529,0.36737,1.91797,9.34050
9.1627,0.42598,1.96071,9.39552
9.1718,0.35118,1.91563,9.30222
9.1819,0.07591,1.81038,9.21806
9.1929,-0.04562,1.72897,9.14058
9.2025,0.09055,1.81581,9.16122
9.2126,0.17548,1.89525,9.36824
9.2238,0.49498,2.00392,9.40488
9.2327,0.57980,2.09572,9.31729
9.2429,0.36580,1.99388,9.06464
9.2526,0.24103,1.97997,8.94183
9.2741,0.06064,1.99380,9.10118
9.2744,-0.20239,1.98700,9.18736
9.2823,-0.28191,1.99536,9.18872
9.2918,-0.30891,2.03787,9.33545
9.3009,-0.34152,2.01883,9.33861
9.3109,-0.28381,1.98285,9.38068
9.3207,-0.17865,1.97769,9.39252
9.3316,-0.12482,1.92551,9.36992
9.3408,-0.23067,1.88991,9.42378
9.3513,-0.38397,1.80692,9.64058
9.3612,-0.37476,1.76663,10.01555
9.3709,-0.35924,1.77467,10.14484
9.3985,-0.19475,1.82468,9.97446
9.3988,0.21275,1.95023,9.79558
9.4017,0.32608,1.99406,9.69202
9.4099,0.41777,1.99272,9.61810
9.4195,0.42090,1.96771,9.77861
9.4307,0.33530,1.98753,10.04826
9.4399,0.12144,1.93268,10.12419
9.4554,0.13181,1.93770,9.92661
9.4660,-0.18033,1.89661,9.66182
9.4750,0.00305,1.89709,8.88113
9.4898,0.52934,1.70998,9.47728
9.5007,0.45430,1.36292,10.86385
9.5280,0.12679,1.07434,11.62724
9.5284,-0.37425,0.92119,11.64464
9.5310,-0.36670,1.05452,11.07335
9.5395,-0.12990,1.29599,10.33488
9.5487,-0.03188,1.52454,9.95451
9.5577,0.30870,1.65608,9.47690
9.5681,0.36490,1.57816,9.41489
9.5783,0.40562,1.53979,9.89986
9.5879,-0.00305,1.27029,10.53160
9.5982,-0.49135,1.02008,10.77040
9.6078,-0.56848,1.05249,10.72777
9.6178,-0.49823,1.11998,10.55888
9.6281,-0.59526,1.24319,10.35226
9.6382,-0.43510,1.36815,10.02907
9.6545,-0.17857,1.48073,9.64702
9.6569,0.05980,1.50723,9.20784
9.6663,0.08400,1.34680,9.15723
9.6764,-0.37526,1.16600,9.55995
9.6866,-0.47267,1.07050,10.25447
9.6967,-0.60358,1.10475,10.54134
9.7072,-0.61421,1.20973,10.42807
9.7172,-0.47664,1.38025,10.33295
9.7274,0.01224,1.58098,9.86293
9.7371,0.56697,1.65872,9.03506
9.7482,0.85191,1.79616,8.86636
9.7571,1.05032,1.82207,9.04135
9.7764,0.76244,1.69441,9.33789
9.7765,0.55356,1.63203,9.51328
9.7853,0.42081,1.64394,9.67728
9.7952,0.24438,1.64539,9.83928
9.8049,0.56403,1.74353,9.99655
9.8151,0.65894,1.79726,9.80196
9.8259,0.80273,1.84012,9.24895
9.8358,1.42653,1.92319,8.95113
9.8454,1.27602,1.84680,9.50038
9.8556,0.82097,1.63525,9.56784
9.8664,0.46283,1.53958,9.38106
9.8751,0.36012,1.59752,9.36591
9.8852,0.37747,1.68971,9.75420
9.9142,0.33769,1.75496,9.93088
9.9145,0.33580,1.85939,9.68697
9.9148,0.26353,1.97708,9.34599
9.9251,0.27570,2.04927,8.96904
9.9356,0.38593,2.11168,8.77878
9.9442,0.60303,2.15761,9.14540
9.9528,0.45511,2.08847,9.20461
9.9628,0.10835,2.00208,8.84718
9.9738,0.04745,2.03648,8.75533
9.9836,-0.09375,2.13173,8.61823
9.9936,-0.22240,2.22244,8.63310
10.0066,-0.03197,2.27512,8.67906
10.0254,0.13184,2.22983,9.10023
10.0258,0.13161,2.07478,9.79329
10.0328,-0.12538,1.80635,10.33632
10.0458,-0.39920,1.63779,10.09380
10.0528,-0.44705,1.67816,9.58508
10.0622,-0.31731,1.85045,9.18314
10.0730,-0.18918,1.98169,8.91359
10.0828,-0.14853,2.01913,8.81357
10.0930,-0.19775,1.98943,9.14247
10.1029,-0.02754,2.00711,9.51385
10.1131,0.05107,1.91740,9.88269
10.1419,-0.12636,1.79112,9.92375
10.1422,-0.16092,1.67903,9.65706
10.1424,-0.22914,1.67615,9.37787
10.1509,0.00233,1.83128,9.08107
10.1707,0.22552,1.93947,9.03198
10.1709,0.11479,1.97029,8.75032
10.1806,0.32738,2.02391,8.73889
10.1903,0.59531,1.89220,9.40860
10.2003,0.32806,1.71696,10.23201
10.2109,0.20055,1.48837,10.57829
10.2261,0.09956,1.43236,10.30983
10.2364,0.11435,1.36882,10.07155
10.2456,0.30196,1.44125,10.02663
10.2618,0.18158,1.34676,9.94620
10.2677,0.15607,1.24118,9.83502
10.2768,0.43365,1.20512,9.88428
10.2980,0.68520,1.36749,10.33804
10.2983,0.64621,1.30992,10.43137
10.3052,0.41356,1.30740,10.47076
10.3161,-0.05739,1.15125,10.55144
10.3258,-0.24808,0.90642,10.25734
10.3353,-0.06972,0.80905,9.88986
10.3453,0.14197,0.82339,9.59311
10.3551,0.53430,0.91777,9.48093
10.3652,0.59142,0.96890,9.44888
10.3744,0.30292,0.91245,9.47069
10.3883,0.46225,0.83189,9.77629
10.4145,0.60080,0.70515,10.24277
10.4149,0.53598,0.55518,10.44090
10.4156,0.46202,0.40617,10.31429
10.4247,0.42497,0.45906,10.01616
10.4330,0.61554,0.72476,9.80391
10.4425,0.84019,0.97922,9.47227
10.4582,0.94806,1.06883,8.85936
10.4689,0.94150,1.00813,9.31339
10.4780,0.84886,0.91412,9.73975
10.4878,0.84572,0.89989,9.72911
10.4983,0.95935,0.97850,9.63329
10.5079,1.10205,1.07091,9.52679
10.5189,1.17525,1.09477,9.23569
10.5414,0.87440,1.03772,9.05956
10.5415,0.67986,0.91182,8.86734
10.5472,0.97685,0.98399,8.74605
10.5576,1.39572,1.08607,9.08855
10.5668,1.53027,1.13640,9.20906
10.5774,1.77177,1.42584,9.32071
10.5866,2.15013,1.53578,9.50449
10.5973,2.24619,1.69427,9.44695
10.6068,2.15129,1.76060,9.30177
10.6164,1.99008,1.63197,8.97054
10.6262,1.84897,1.50313,8.58543
10.6363,1.55583,1.35051,8.39037
10.6465,1.23274,1.34851,8.45399
10.6566,1.33954,1.54839,8.61107
10.6765,2.06322,1.72641,8.95490
10.6767,3.46080,2.10658,9.27435
10.6853,4.08154,2.47624,9.44075
10.6945,3.69672,2.44594,9.22595
10.7042,3.09377,2.33864,8.55687
10.7142,2.66144,2.30379,8.14297
10.7245,2.31827,2.35332,8.28313
10.7344,2.52525,2.40714,8.48999
10.7445,2.65144,2.41267,8.61937
10.7541,2.77292,2.35640,8.46501
10.7646,3.41840,2.45041,8.34775
10.7742,3.84264,2.72455,8.77902
10.7910,3.43413,2.74664,9.26617
10.7937,2.96376,2.78842,9.38277
10.8034,2.62575,2.87196,9.34874
10.8131,2.59283,2.91347,9.09322
10.8225,2.57196,2.85896,8.57817
10.8341,2.52797,2.74092,7.90814
10.8446,2.60782,2.63942,7.95529
10.8537,2.79678,2.58998,8.67813
10.8644,2.43961,2.34497,9.64041
10.8735,2.09421,2.11418,10.17607
10.8830,2.28268,2.30481,10.29108
10.8937,2.60820,2.44650,10.01979
10.9052,2.59340,2.60013,9.52730
10.9304,2.40738,2.69360,8.47874
10.9306,2.25764,2.60115,7.98796
10.9326,2.30061,2.58195,7.85193
10.9413,2.24051,2.47975,8.59908
10.9523,1.81927,2.10629,9.86006
10.9622,1.74814,1.94443,10.37047
10.9726,1.88782,1.84097,10.27888
10.9829,1.97942,1.70393,10.19221
10.9947,2.35046,1.65042,10.09068
11.0060,2.35480,1.62117,9.99161
11.0162,1.82416,1.51845,9.63216
11.0301,1.31131,1.54990,9.31668
11.0371,1.00461,1.53433,9.71304
11.0590,0.91336,1.38351,10.64511
11.0594,1.09036,1.37816,10.81404
11.0661,1.17209,1.31223,10.43620
11.0747,1.24982,1.22449,9.72278
11.0858,1.40106,1.03989,9.23726
11.0955,1.46346,0.77531,9.01880
11.1055,1.06944,0.58040,8.85645
11.1160,0.79434,0.61299,9.15501
11.1249,0.60263,0.71024,10.15253
11.1347,0.52919,0.80232,10.17992
11.1450,0.55551,0.86990,9.83369
11.1539,0.43402,0.87328,9.29405
11.1696,0.38458,0.77434,8.84821
11.1750,0.54417,0.60040,9.22849
11.1841,0.44693,0.40384,9.67685
11.1940,0.37022,0.38130,9.26299
11.2048,0.24356,0.46330,9.43568
11.2149,-0.01251,0.52017,9.71884
11.2246,-0.12906,0.66171,9.98000
11.2345,-0.11102,0.72829,10.28123
11.2450,-0.07362,0.86867,10.10997
11.2550,0.01445,0.94896,9.52196
11.2646,0.18677,1.00497,9.66069
11.2737,0.12024,0.96527,9.77263
11.2847,0.37578,0.91786,9.86366
11.2941,0.50140,0.86099,9.95183
11.3092,0.68668,0.91173,9.84517
11.3146,0.65149,0.96977,10.00659
11.3245,0.31306,0.94789,10.09929
11.3341,-0.04539,1.00137,10.11440
11.3427,-0.20398,1.15793,9.91815
11.3523,-0.32271,1.25879,9.89101
11.3622,-0.27727,1.26030,10.09827
11.3727,-0.02727,1.26428,10.52336
11.3831,-0.19743,1.10907,10.72090
11.3926,-0.35623,0.93202,11.00430
11.4024,-0.35802,0.84039,11.62910
11.4130,-0.35612,0.87564,11.80295
11.4263,-0.57222,0.93262,10.88152
11.4421,-0.64040,1.02502,10.25342
11.4470,-0.69983,1.03188,9.87247
11.4564,-0.73138,1.00690,9.78722
11.4657,-0.88243,0.95886,10.16206
11.4757,-1.13000,0.67697,10.64304
11.4860,-0.70158,0.66827,10.92261
11.4968,-0.49979,0.78108,10.91721
11.5064,-0.70683,0.78088,9.99512
11.5162,-0.78749,0.77849,9.17601
11.5259,-1.05707,0.79604,8.72720
11.5414,-1.39609,0.76407,8.59659
11.5653,-1.28644,0.77197,9.06090
11.5654,-1.37360,0.86176,9.41701
11.5666,-1.30771,0.89575,9.27252
11.5748,-0.83241,1.02713,9.53627
11.5851,-0.16905,1.25165,9.55823
11.5941,0.54446,1.41878,10.06778
11.6043,0.73241,1.10582,10.94652
11.6153,-0.35910,0.59100,10.97276
11.6253,-2.28490,0.31735,10.29373
11.6351,-3.18581,0.33267,9.94672
11.6458,-2.39702,0.89539,10.10983
11.6553,-1.48492,1.32079,10.76604
11.6682,-0.75262,1.69737,10.93324
11.6735,-0.29025,2.10620,10.18347
11.6856,-0.54144,2.08412,8.85463
11.6931,-0.94319,2.28987,8.00017
11.7030,-1.28688,2.18082,8.05205
11.7134,-1.05804,2.13622,8.12111
11.7225,-0.46341,2.37006,8.70552
11.7334,-0.66447,2.22299,9.19353
11.7434,-0.76944,2.13638,9.02940
11.7529,-1.34346,1.98073,9.35001
11.7630,-1.41130,1.87534,9.65834
11.7727,-1.11198,2.32112,10.02914
11.7865,-0.49605,2.57944,10.46426
11.8000,-0.04956,2.77853,10.42653
11.8088,0.11986,2.83768,9.91615
11.8162,0.08670,2.78807,9.73093
11.8260,-0.03278,2.59377,9.70374
11.8361,-0.18086,2.30151,9.38863
11.8465,-0.72952,1.74556,9.03108
11.8562,-1.77773,1.38542,8.70055
11.8665,-2.22380,1.39110,9.16814
11.8760,-1.16327,1.53038,10.58527
11.8863,-0.55238,1.77876,12.28168
11.8967,0.05249,1.93320,12.18370
11.9061,0.02611,2.16008,11.52353
11.9161,-0.11542,2.14572,10.16490
11.9255,0.32051,2.18837,9.21970
11.9414,0.00822,2.02377,9.14886
11.9473,-0.63083,1.57631,8.86784
11.9553,-1.38031,1.23317,8.86617
11.9652,-1.83115,1.13577,9.48370
11.9749,-1.70930,1.23378,10.20110
11.9850,-1.12140,1.45749,10.49268
11.9950,-0.94353,1.48555,10.90657
12.0052,-0.84653,1.42601,10.71803
12.0148,-0.37717,1.58226,10.36427
12.0256,-0.25113,1.77197,10.10910
12.0349,-0.33487,1.80548,9.54970
12.0447,-0.78564,1.76807,9.02812
12.0540,-1.14371,1.63733,8.91351
12.0704,-1.00775,1.60313,9.24225
12.0744,-0.85747,1.56381,9.64285
12.0840,-0.35779,1.59741,9.91841
12.0931,-0.11539,1.53633,10.29079
12.1035,0.05112,1.41458,10.07417
12.1138,0.09853,1.47050,9.35043
12.1238,0.70041,1.63153,8.26605
12.1351,1.07516,2.02705,7.95686
12.1440,0.72620,1.85431,7.61365
12.1527,-0.03241,1.48335,7.42838
12.1624,-0.57611,1.24023,8.36378
12.1726,-0.28516,1.28348,9.72850
12.1835,0.32127,1.42700,10.84462
12.1940,0.79169,1.57851,11.10936
12.2110,0.89671,1.72780,10.41641
12.2136,0.52982,1.77235,9.64456
12.2228,0.23848,1.63074,9.55568
12.2326,0.55629,1.87024,10.01073
12.2423,0.28870,1.88824,10.55420
12.2530,0.21715,1.97748,10.73901
12.2630,0.30289,2.17697,10.77597
12.2727,0.50685,2.19260,10.79443
12.2826,0.58411,2.21370,10.46988
12.2913,0.46928,2.21529,10.08931
12.3010,0.40698,2.12012,9.67114
12.3110,0.56001,1.97787,9.26299
12.3256,0.90971,2.06496,9.59970
12.3304,0.68533,1.90617,9.94281
12.3404,0.28481,1.56113,9.90485
12.3502,0.03673,1.46696,10.62735
12.3601,-0.10355,1.22057,11.10341
12.3702,0.21591,1.20857,10.76273
12.3800,0.18684,1.24696,10.50853
12.3952,0.60339,1.30287,9.15555
12.4059,0.43010,1.29181,8.37038
12.4160,0.22946,1.44949,8.20082
12.4247,0.61877,1.60146,8.58435
12.4352,1.50977,1.52573,9.71799
12.4493,2.16751,1.53714,11.32059
12.4540,2.00916,1.14857,11.79120
12.4645,1.30000,0.88924,11.21573
12.4736,1.26169,0.78825,10.31573
12.4834,1.13736,0.75107,9.71175
12.4935,1.01302,0.82689,9.48888
12.5034,0.76521,0.67581,9.81259
12.5134,0.95387,0.74504,10.32440
12.5236,2.10320,1.25926,11.26202
12.5334,2.63892,1.41051,11.11568
12.5435,3.26141,1.67984,9.85501
12.5535,3.44508,1.74126,8.61671
12.5686,2.72964,1.55556,7.82013
12.5781,2.02931,1.27594,7.64053
12.5876,1.46429,0.91631,8.11957
12.5972,1.09706,0.80501,9.13356
12.6071,1.38763,0.96756,9.74918
12.6169,1.51135,0.91794,10.17474
12.6276,1.59698,0.94684,10.49818
12.6376,1.72771,0.82692,10.34428
12.6472,0.91719,0.51746,10.10159
12.6572,0.30350,0.32381,10.14136
12.6691,0.12991,0.37958,9.80931
12.6767,0.36612,0.57959,9.59734
12.6863,0.85814,0.84897,9.64531
12.7010,1.00945,0.97054,9.40186
12.7060,0.61267,1.02376,9.20563
12.7161,0.35481,0.91887,9.14873
12.7262,0.20181,0.75670,9.31146
12.7361,0.27869,0.68922,9.38689
12.7474,0.13234,0.67462,8.86922
12.7562,0.46692,0.82880,8.24788
12.7668,0.83870,0.99815,8.56482
12.7770,0.47238,0.94829,8.85747
12.7867,-0.22215,0.75966,9.40358
12.7965,-0.53893,0.77272,10.20728
12.8061,-0.23212,0.88042,10.76817
12.8159,-0.10631,1.00386,10.80016
12.8260,-0.02818,1.15837,10.15599
12.8437,0.20598,1.32700,8.83644
12.8455,0.45218,1.47130,8.30530
12.8542,0.88387,1.47873,8.30681
12.8651,0.99016,1.54158,8.97549
12.8743,0.32764,1.34479,9.97360
12.8847,-0.44551,1.01073,11.06924
12.8959,-1.05432,0.77711,11.57300
12.9056,-1.30214,0.85901,11.03142
12.9163,-0.87752,1.22437,9.77113
12.9254,0.21742,1.51683,8.60269
12.9352,1.45425,2.20767,9.40529
12.9447,1.08435,2.05022,10.01761
12.9552,0.25414,1.73007,10.06439
12.9750,-0.37387,1.59572,9.98409
12.9752,-0.76437,1.36475,9.94905
12.9841,-0.93997,1.37302,9.58815
12.9925,-1.07152,1.30336,9.34094
13.0032,-0.49013,1.42632,9.03944
13.0126,1.04950,2.08714,9.65543
13.0223,1.57787,2.36096,10.69324
13.0344,0.68640,2.12689,10.97311
13.0438,-0.43181,1.75705,10.69041
13.0535,-0.72546,1.64270,10.09673
13.0632,-0.71060,1.55096,9.78902
13.0735,-1.32466,1.22687,9.74094
13.0932,-0.95290,1.28189,9.86066
13.0937,0.09932,1.53662,10.36073
13.1049,1.06586,1.81274,10.84435
13.1144,0.32091,1.73102,10.98691
13.1224,-1.07964,1.17819,10.51917
13.1318,-1.71368,1.13216,10.30339
13.1413,-1.69849,0.99861,10.53311
13.1514,-1.58948,0.84207,10.59500
13.1624,-1.46767,0.74110,10.26369
13.1714,-0.53621,0.72070,10.01820
13.1823,0.25804,1.10277,10.40344
13.1914,-0.50922,0.78764,10.26520
13.2023,-1.41853,0.48122,9.66217
13.2121,-1.64845,0.43636,9.37762
13.2405,-1.80411,0.26428,9.85158
13.2407,-2.38326,0.13219,10.29756
13.2410,-2.77553,-0.04041,10.39934
13.2510,-2.37003,0.04155,10.26750
13.2602,-1.60965,0.33894,10.08963
13.2706,-0.84552,0.38931,9.70064
13.2808,-0.92767,0.29422,9.15981
13.2914,-1.56113,-0.00128,9.12692
13.3014,-2.01140,-0.28712,9.60728
13.3110,-1.96277,-0.51680,10.19844
13.3210,-1.89310,-0.45146,10.77338
