time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
6.5387,2.64548,-8.59763,159.89069
6.5489,2.65207,-8.58945,159.87469
6.5610,2.66243,-8.58120,159.84151
6.5682,2.66607,-8.57396,159.83754
6.5990,2.66521,-8.56775,159.85246
6.5998,2.65683,-8.56538,159.89520
6.6000,2.64781,-8.55941,159.94725
6.6077,2.64416,-8.55030,159.98000
6.6175,2.64314,-8.54351,159.99661
6.6282,2.64244,-8.53729,160.01070
6.6393,2.64498,-8.53742,159.99876
6.6488,2.64177,-8.53440,160.01881
6.6561,2.63299,-8.52930,160.06802
6.6664,2.62283,-8.52212,160.12729
6.6759,2.63188,-8.50935,160.10783
6.6861,2.63823,-8.50181,160.09172
6.6968,2.64265,-8.49582,160.08186
6.7056,2.64359,-8.49237,160.08359
6.7154,2.63971,-8.48875,160.10760
6.7255,2.63734,-8.48111,160.13165
6.7359,2.63336,-8.46352,160.18024
6.7466,2.62722,-8.44120,160.24667
6.7557,2.62437,-8.42247,160.29172
6.7661,2.62400,-8.41073,160.31346
6.7766,2.62534,-8.40736,160.31302
6.7869,2.62534,-8.40904,160.31015
6.7965,2.63119,-8.40176,160.29591
6.8107,2.63838,-8.38962,160.28383
6.8148,2.64363,-8.36870,160.29549
6.8354,2.64519,-8.34603,160.32683
6.8355,2.63674,-8.33298,160.38718
6.8451,2.62435,-8.32338,160.45955
6.8539,2.61564,-8.31162,160.51872
6.8645,2.61275,-8.29678,160.55652
6.8754,2.61596,-8.28310,160.56482
6.8845,2.61827,-8.27449,160.56871
6.8993,2.62087,-8.25641,160.58698
6.9097,2.62492,-8.24050,160.59509
6.9195,2.62346,-8.22474,160.62766
6.9291,2.61791,-8.21334,160.67149
6.9404,2.61404,-8.20207,160.70744
6.9507,2.60801,-8.19624,160.74408
6.9584,2.60284,-8.19158,160.77496
6.9676,2.60599,-8.18766,160.76726
6.9775,2.60807,-8.18567,160.76109
6.9880,2.60847,-8.17973,160.76901
6.9988,2.60360,-8.17502,160.79861
7.0094,2.59981,-8.16053,160.83917
7.0188,2.59689,-8.14706,160.87413
7.0283,2.59792,-8.13465,160.88963
7.0377,2.60025,-8.12902,160.88828
7.0482,2.60102,-8.12907,160.88478
7.0578,2.60580,-8.13009,160.86174
7.0690,2.61445,-8.12525,160.83084
7.0917,2.61810,-8.11930,160.82419
7.0919,2.61774,-8.11934,160.82576
7.0967,2.61698,-8.12550,160.81917
7.1056,2.61336,-8.13661,160.81728
7.1157,2.61675,-8.14353,160.79089
7.1275,2.62448,-8.14361,160.75616
7.1383,2.63277,-8.13710,160.72963
7.1471,2.63855,-8.13048,160.71463
7.1564,2.63560,-8.12565,160.73563
7.1682,2.63474,-8.12699,160.73734
7.1766,2.63004,-8.12698,160.75833
7.1867,2.62946,-8.12266,160.76791
7.1964,2.63184,-8.11482,160.77007
7.2070,2.63789,-8.10613,160.75711
7.2268,2.64893,-8.09938,160.71887
7.2270,2.65598,-8.10272,160.68204
7.2351,2.65356,-8.11186,160.67792
7.2449,2.64294,-8.12230,160.70830
7.2543,2.63989,-8.13280,160.70485
7.2651,2.63836,-8.13232,160.71246
7.2750,2.63302,-8.12842,160.74268
7.2868,2.63346,-8.12330,160.74905
7.2955,2.63717,-8.12101,160.73616
7.3057,2.64493,-8.12025,160.70274
7.3157,2.65292,-8.11841,160.67007
7.3499,2.66648,-8.11345,160.61775
7.3503,2.67208,-8.11473,160.59071
7.3504,2.67401,-8.11470,160.58217
7.3589,2.67628,-8.11576,160.57033
7.3679,2.67262,-8.11277,160.59151
7.3778,2.66924,-8.10418,160.62061
7.3885,2.67145,-8.08980,160.63420
7.3984,2.68153,-8.07524,160.61307
7.4084,2.68887,-8.06234,160.60158
7.4189,2.69628,-8.05690,160.57756
7.4288,2.70034,-8.05999,160.55450
7.4382,2.70368,-8.06305,160.53473
7.4522,2.70184,-8.06362,160.54198
7.4738,2.69696,-8.06482,160.56161
7.4741,2.69722,-8.06525,160.55978
7.4785,2.70086,-8.06639,160.54179
7.4868,2.70220,-8.06735,160.53433
7.4972,2.70151,-8.06742,160.53722
7.5067,2.70372,-8.06065,160.53850
7.5170,2.71689,-8.04964,160.49811
7.5270,2.73056,-8.03721,160.45801
7.5365,2.73939,-8.02592,160.43741
7.5464,2.74740,-8.02211,160.40842
7.5577,2.75219,-8.02236,160.38693
7.5671,2.75864,-8.02150,160.35988
7.5800,2.76700,-8.01548,160.33295
7.5863,2.77690,-8.00728,160.30286
7.5991,2.78260,-7.99788,160.29318
7.6061,2.78758,-7.99249,160.28021
7.6155,2.79219,-7.99445,160.25677
7.6262,2.79450,-8.00183,160.23448
7.6358,2.79887,-8.00770,160.20564
7.6461,2.80210,-8.00855,160.19003
7.6566,2.80188,-8.00197,160.20190
7.6666,2.79998,-7.99311,160.22479
7.6773,2.79458,-7.99110,160.25172
7.6857,2.78901,-7.99161,160.27534
7.6966,2.78906,-7.99244,160.27376
7.7086,2.79234,-7.99634,160.25299
7.7186,2.80144,-7.99922,160.20831
7.7377,2.81058,-7.99691,160.17207
7.7380,2.81935,-7.99265,160.14067
7.7455,2.82170,-7.98958,160.13542
7.7538,2.82463,-7.98859,160.12425
7.7692,2.82689,-7.99502,160.10374
7.7784,2.83350,-7.99752,160.07065
7.7894,2.83872,-7.99839,160.04639
7.7998,2.84359,-7.99810,160.02554
7.8084,2.84658,-8.00185,160.00629
7.8193,2.84943,-8.01029,159.97977
7.8289,2.85255,-8.01934,159.95103
7.8401,2.85895,-8.02610,159.91177
7.8603,2.86514,-8.02965,159.87875
7.8609,2.87383,-8.03401,159.83339
7.8679,2.87304,-8.03775,159.83057
7.8774,2.87006,-8.04503,159.83139
7.8876,2.86620,-8.05682,159.82855
7.8977,2.86455,-8.06352,159.82452
7.9076,2.86463,-8.06518,159.82138
7.9180,2.86582,-8.06341,159.81915
7.9286,2.86824,-8.05560,159.82162
7.9376,2.87364,-8.05664,159.79619
7.9478,2.87834,-8.05881,159.77197
7.9571,2.88986,-8.06055,159.71857
7.9684,2.90213,-8.05481,159.67451
7.9947,2.90981,-8.05080,159.64767
7.9951,2.90680,-8.05208,159.65869
7.9972,2.89896,-8.05554,159.68715
8.0068,2.88253,-8.05694,159.75676
8.0155,2.86650,-8.05318,159.83333
8.0259,2.86030,-8.05021,159.86549
8.0357,2.85334,-8.05002,159.89635
8.0464,2.84895,-8.05167,159.91289
8.0566,2.85210,-8.04700,159.90688
8.0665,2.85826,-8.03732,159.89606
8.0763,2.86219,-8.03033,159.89049
8.0901,2.87191,-8.02433,159.85797
8.1065,2.87886,-8.02573,159.82524
8.1068,2.87650,-8.02953,159.82916
8.1165,2.87705,-8.03437,159.81870
8.1266,2.88457,-8.03985,159.77650
8.1343,2.89820,-8.04406,159.70985
8.1456,2.90818,-8.04484,159.66489
8.1540,2.91531,-8.04561,159.63240
8.1641,2.91646,-8.04436,159.62950
8.1743,2.90882,-8.03801,159.67361
8.1843,2.90363,-8.02746,159.71405
8.1993,2.91122,-8.00605,159.71692
8.2092,2.91835,-7.99312,159.70763
8.2194,2.92192,-7.98729,159.70183
8.2423,2.92740,-7.98663,159.67911
8.2429,2.93627,-7.98673,159.64030
8.2489,2.94704,-7.98611,159.59457
8.2578,2.95771,-7.97722,159.56323
8.2673,2.96584,-7.96154,159.55443
8.2773,2.96747,-7.94505,159.57504
8.2886,2.96776,-7.92325,159.61034
8.2982,2.98422,-7.89619,159.58455
8.3086,2.98954,-7.87781,159.59229
8.3180,3.00985,-7.84615,159.55786
8.3282,3.03185,-7.82454,159.49962
8.3381,3.03210,-7.80775,159.52646
8.3480,3.01786,-7.79064,159.61562
8.3566,2.99231,-7.80493,159.70126
8.3675,2.95013,-7.84771,159.81181
8.3777,2.94736,-7.90025,159.69638
8.3861,2.92385,-7.94268,159.59328
8.3963,2.86880,-7.98855,159.55597
8.4072,2.78203,-8.02512,159.60785
8.4167,2.72946,-8.01739,159.64191
8.4271,2.70510,-8.01404,159.68065
8.4369,2.70461,-8.01716,159.75604
8.4477,2.73254,-8.02474,159.83755
8.4576,2.79889,-8.02627,159.91928
8.4669,2.88052,-8.01874,160.00821
8.4770,2.95319,-8.01033,160.07999
8.4871,3.00447,-8.01073,160.15933
8.5085,3.03159,-8.02454,160.23599
8.5086,3.04810,-8.04900,160.34291
8.5150,3.07053,-8.07374,160.44824
8.5252,3.09682,-8.08175,160.56161
8.5343,3.12522,-8.07008,160.69386
8.5458,3.15683,-8.04268,160.84274
8.5562,3.19282,-8.00862,160.98683
8.5664,3.21958,-7.97244,161.14853
8.5759,3.22705,-7.94047,161.31702
8.5858,3.22401,-7.91784,161.52921
8.5961,3.21371,-7.89676,161.72403
8.6057,3.20781,-7.86888,161.92894
8.6263,3.21929,-7.82825,162.16985
8.6322,3.27860,-7.73144,162.49770
8.6399,3.32058,-7.65677,162.73080
8.6496,3.34681,-7.58904,162.95627
8.6591,3.34738,-7.53569,163.24585
8.6682,3.31743,-7.49633,163.49614
8.6780,3.26790,-7.46758,163.75240
8.6896,3.20723,-7.43898,163.99277
8.6987,3.14187,-7.40495,164.28279
8.7090,3.07133,-7.36014,164.53276
8.7186,2.96732,-7.32148,165.01826
8.7344,2.83607,-7.28615,165.53546
8.7384,2.73504,-7.24403,166.00166
8.7622,2.65430,-7.21584,166.27306
8.7626,2.57425,-7.21149,166.64583
8.7669,2.48747,-7.21886,166.93027
8.7779,2.39756,-7.22408,167.30087
8.7873,2.31210,-7.21145,167.66469
8.7969,2.23100,-7.17800,167.95367
8.8071,2.14513,-7.14019,168.32555
8.8171,2.04375,-7.11856,168.62245
8.8274,1.91904,-7.12547,169.03075
8.8369,1.76901,-7.15821,169.32275
8.8470,1.60201,-7.19732,169.72968
8.8617,1.44342,-7.21997,170.01903
8.8670,1.30920,-7.21829,170.42232
8.8954,1.18450,-7.19867,170.71175
8.8957,1.05288,-7.17766,171.14377
8.8969,0.90867,-7.16802,171.45306
8.9058,0.75833,-7.15928,171.89862
8.9156,0.61166,-7.13708,172.19974
8.9257,0.48725,-7.08779,172.61444
8.9356,0.39716,-7.00821,172.89450
8.9461,0.34696,-6.91292,173.29440
8.9567,0.32691,-6.81889,173.53050
8.9666,0.32153,-6.74265,173.88692
8.9763,0.30288,-6.68801,174.06966
8.9889,0.24502,-6.65088,174.36478
9.0118,0.14618,-6.63663,174.52429
9.0122,0.00394,-6.64845,174.83627
9.0154,-0.17141,-6.69633,175.01450
9.0261,-0.36532,-6.77536,175.35469
9.0339,-0.56745,-6.87940,175.53275
9.0443,-0.76631,-6.99806,175.82832
9.0593,-1.05393,-7.17871,176.21809
9.0695,-1.22615,-7.29740,176.37874
9.0802,-1.37242,-7.40301,176.70389
9.0890,-1.51587,-7.48506,176.85393
9.0996,-1.67380,-7.55251,177.00583
9.1101,-1.84708,-7.62314,177.16310
9.1195,-2.00883,-7.70450,177.49951
9.1448,-2.14763,-7.79397,177.65178
9.1449,-2.28421,-7.89042,177.96416
9.1472,-2.42932,-7.99369,178.09804
9.1573,-2.58411,-8.10564,178.42741
9.1669,-2.75098,-8.22941,178.56914
9.1771,-2.92128,-8.36389,178.87450
9.1900,-3.10622,-8.50587,178.97766
9.1981,-3.31360,-8.65303,179.25986
9.2081,-3.53959,-8.79981,179.34470
9.2179,-3.78039,-8.95274,179.63516
9.2276,-4.00930,-9.10920,179.74927
9.2376,-4.20099,-9.25773,-179.91156
9.2497,-4.35876,-9.38520,-179.79897
9.2576,-4.49439,-9.48141,-179.49611
9.2742,-4.61887,-9.55810,-179.41185
9.2777,-4.74607,-9.62874,-179.17609
9.2868,-4.88523,-9.69797,-179.12500
9.2960,-5.02513,-9.76607,-178.90796
9.3062,-5.15171,-9.82612,-178.70288
9.3157,-5.26149,-9.86938,-178.68449
9.3263,-5.35904,-9.89565,-178.49637
9.3365,-5.44582,-9.90355,-178.47845
9.3464,-5.52931,-9.89569,-178.27205
9.3563,-5.62179,-9.88237,-178.28438
9.3669,-5.72325,-9.87954,-178.10524
9.3984,-5.81997,-9.90092,-178.13986
9.3987,-5.93253,-9.94791,-177.98128
9.3990,-6.03715,-10.00133,-177.98430
9.4056,-6.11115,-10.03897,-177.79654
9.4145,-6.15199,-10.05278,-177.77423
9.4259,-6.16182,-10.04098,-177.57132
9.4361,-6.13356,-10.01603,-177.54582
9.4459,-6.06178,-9.98826,-177.36960
9.4555,-5.92182,-9.95265,-177.36140
9.4663,-5.71229,-9.90535,-177.19519
9.4751,-5.51663,-9.85254,-177.18349
9.4851,-5.42507,-9.77823,-176.92099
9.5008,-5.50063,-9.69303,-176.59380
9.5097,-5.58358,-9.69772,-176.56557
9.5283,-5.63012,-9.75534,-176.35249
9.5302,-5.62378,-9.84462,-176.41603
9.5396,-5.53313,-9.92594,-176.26782
9.5488,-5.37287,-9.98324,-176.34108
9.5578,-5.19371,-10.02581,-176.23326
9.5682,-5.05025,-10.05477,-176.25726
9.5778,-4.99040,-10.09520,-176.06728
9.5878,-5.00496,-10.16402,-176.10211
9.5982,-5.03444,-10.26056,-176.18407
9.6078,-5.03565,-10.37009,-176.30463
9.6179,-4.97692,-10.47966,-176.23108
9.6279,-4.88385,-10.60136,-176.41513
9.6382,-4.80964,-10.75291,-176.39032
9.6544,-4.79713,-10.93922,-176.57219
9.6574,-4.86234,-11.14839,-176.48270
9.6663,-4.96658,-11.33800,-176.63062
9.6764,-5.05902,-11.49090,-176.68082
9.6865,-5.10617,-11.60765,-176.89986
9.6967,-5.06945,-11.71186,-177.04935
9.7071,-4.99024,-11.83049,-177.35432
9.7173,-4.92344,-11.98339,-177.56105
9.7275,-4.91827,-12.18808,-177.87386
9.7373,-4.98991,-12.42028,-178.00798
9.7528,-5.13215,-12.64007,-178.23346
9.7570,-5.28162,-12.81880,-178.27681
9.7764,-5.36754,-12.94138,-178.45934
9.7765,-5.37196,-13.01556,-178.52185
9.7853,-5.29845,-13.05399,-178.73058
9.7951,-5.19239,-13.08522,-178.83075
9.8050,-5.12086,-13.14802,-179.05553
9.8156,-5.10345,-13.26605,-179.06854
9.8260,-5.16820,-13.43711,-179.07141
9.8360,-5.31967,-13.62898,-179.20206
9.8458,-5.50549,-13.81310,-179.05006
9.8558,-5.62844,-13.97643,-179.17101
9.8664,-5.63665,-14.09168,-179.03920
9.8813,-5.55483,-14.15520,-179.21982
9.8850,-5.44885,-14.19841,-179.15785
9.9143,-5.36872,-14.26840,-179.37314
9.9146,-5.34891,-14.39307,-179.33595
9.9160,-5.39767,-14.56578,-179.57155
9.9298,-5.54510,-14.85479,-179.67680
9.9389,-5.63773,-15.01939,-179.90189
9.9481,-5.69127,-15.15138,-179.85596
9.9580,-5.64302,-15.25149,179.92035
9.9685,-5.52624,-15.31315,179.92827
9.9787,-5.36575,-15.33772,179.68552
9.9886,-5.17258,-15.33023,179.61676
9.9995,-4.99364,-15.30433,179.60260
10.0093,-4.87818,-15.27695,179.37364
10.0257,-4.83063,-15.25650,179.39261
10.0292,-4.83461,-15.26151,179.18716
10.0394,-4.84856,-15.30957,179.17844
10.0485,-4.83641,-15.38946,178.92233
10.0573,-4.77897,-15.46735,178.84435
10.0678,-4.66694,-15.51525,178.57671
10.0782,-4.50934,-15.52489,178.51178
10.0880,-4.33005,-15.49417,178.25395
10.0984,-4.15798,-15.44090,178.20787
10.1076,-4.01353,-15.39245,177.95624
10.1208,-3.89267,-15.36953,177.70532
10.1421,-3.78522,-15.38060,177.43987
10.1422,-3.66086,-15.40611,177.34344
10.1460,-3.50810,-15.42760,177.04520
10.1564,-3.33793,-15.43837,176.93924
10.1708,-3.13101,-15.42614,176.66479
10.1756,-2.89963,-15.38887,176.55716
10.1855,-2.70062,-15.32327,176.31389
10.1960,-2.54769,-15.24130,176.23125
10.2060,-2.43387,-15.17613,176.00478
10.2167,-2.35420,-15.15330,175.93758
10.2262,-2.28432,-15.16625,175.68277
10.2366,-2.20542,-15.18855,175.63232
10.2458,-2.07051,-15.19543,175.38000
10.2616,-1.86163,-15.17511,175.31013
10.2676,-1.59295,-15.12548,175.04532
10.2773,-1.30708,-15.05164,174.96858
10.2981,-1.04024,-14.98725,174.74518
10.2984,-0.81218,-14.96151,174.68617
10.3053,-0.63787,-14.97951,174.46384
10.3161,-0.49547,-15.03878,174.35852
10.3259,-0.35943,-15.12640,174.05965
10.3354,-0.20283,-15.21769,173.89819
10.3454,-0.02959,-15.29764,173.70926
10.3597,0.22059,-15.39410,173.22006
10.3696,0.39184,-15.43998,173.04134
10.3798,0.53991,-15.47534,172.69339
10.3894,0.66988,-15.50204,172.51707
10.4148,0.81279,-15.53516,172.16913
10.4152,0.96668,-15.58759,171.95328
10.4191,1.11812,-15.66452,171.55647
10.4281,1.22996,-15.77293,171.26288
10.4378,1.28146,-15.91509,170.84966
10.4501,1.30739,-16.06950,170.51662
10.4585,1.33536,-16.19392,170.11696
10.4691,1.37112,-16.27606,169.79422
10.4794,1.43635,-16.33992,169.39128
10.4893,1.51643,-16.40782,169.04126
10.4983,1.58726,-16.48720,168.61938
10.5082,1.63836,-16.58092,168.25957
10.5189,1.67763,-16.68446,167.88005
10.5412,1.72245,-16.77727,167.43779
10.5416,1.77524,-16.84971,166.98793
10.5471,1.81373,-16.90121,166.51396
10.5568,1.82493,-16.93373,166.02406
10.5670,1.82169,-16.96794,165.58701
10.5776,1.78177,-17.01336,165.10153
10.5867,1.69793,-17.07862,164.70952
10.5971,1.58291,-17.17052,164.27509
10.6072,1.44737,-17.27789,163.90947
10.6165,1.32338,-17.37602,163.54274
10.6262,1.25066,-17.43618,163.16748
10.6362,1.23691,-17.44173,162.71051
10.6466,1.25131,-17.40380,162.27911
10.6564,1.23048,-17.35579,161.77318
10.6766,1.10391,-17.32807,161.34592
10.6767,0.84799,-17.34969,160.94728
10.6851,0.53334,-17.41542,160.72847
10.6945,0.25573,-17.49554,160.46806
10.7043,0.07185,-17.54954,160.31796
10.7141,-0.00763,-17.53299,159.98854
10.7244,-0.02149,-17.44371,159.81618
10.7344,-0.04211,-17.32290,159.55713
10.7444,-0.10310,-17.20106,159.43518
10.7543,-0.22655,-17.09760,159.23552
10.7649,-0.41960,-17.00262,159.21338
10.7743,-0.63410,-16.88764,159.16228
10.7910,-0.84903,-16.66707,159.21735
10.7982,-0.90020,-16.49651,159.33020
10.8081,-0.91147,-16.32386,159.32281
10.8184,-0.93563,-16.16570,159.44232
10.8290,-1.01098,-16.02630,159.45399
10.8385,-1.15555,-15.87668,159.62035
10.8493,-1.38715,-15.69627,159.71262
10.8593,-1.69132,-15.49562,159.97777
10.8694,-2.02170,-15.29811,160.12608
10.8782,-2.35964,-15.12151,160.38811
10.8892,-2.68575,-14.97765,160.52524
10.9051,-2.97630,-14.85843,160.81258
10.9079,-3.22456,-14.75794,160.98848
10.9305,-3.46636,-14.65328,161.31125
10.9306,-3.74204,-14.51174,161.54668
10.9373,-4.07886,-14.32876,161.95224
10.9478,-4.46893,-14.10007,162.26988
10.9573,-4.86825,-13.85327,162.72717
10.9676,-5.21934,-13.61222,163.05383
10.9776,-5.51004,-13.37379,163.53809
10.9884,-5.76148,-13.14376,163.91344
10.9971,-5.97544,-12.92237,164.48305
11.0062,-6.13356,-12.71102,164.95683
11.0162,-6.25651,-12.50701,165.57535
11.0301,-6.38914,-12.29894,166.04573
11.0370,-6.56806,-12.08574,166.51947
11.0591,-6.79404,-11.89695,167.11665
11.0593,-7.02163,-11.75707,167.59120
11.0664,-7.21532,-11.65454,168.19774
11.0750,-7.36654,-11.55927,168.69814
11.0857,-7.47155,-11.44262,169.36549
11.0950,-7.52837,-11.29402,169.95271
11.1066,-7.55162,-11.11705,170.66083
11.1161,-7.57344,-10.91187,171.36365
11.1256,-7.57991,-10.70496,172.04724
11.1348,-7.57694,-10.53634,172.61185
11.1458,-7.58560,-10.40617,173.27170
11.1554,-7.60310,-10.29386,173.82079
11.1697,-7.63279,-10.17175,174.46967
11.1749,-7.67511,-10.01838,175.02892
11.1842,-7.69681,-9.86212,175.67949
11.1940,-7.71208,-9.71253,176.22386
11.2049,-7.72858,-9.54770,176.85724
11.2150,-7.72410,-9.36637,177.35803
11.2290,-7.68800,-9.08500,178.02908
11.2390,-7.65393,-8.91869,178.56131
11.2494,-7.63466,-8.78339,178.94646
11.2594,-7.67258,-8.66763,179.46637
11.2686,-7.76195,-8.56870,179.88393
11.2837,-7.88928,-8.48781,-179.59296
11.2893,-8.01555,-8.40603,-179.15005
11.3091,-8.09954,-8.31214,-178.59904
11.3095,-8.13988,-8.19516,-178.12727
11.3183,-8.12086,-8.05271,-177.56528
11.3291,-8.04726,-7.88784,-177.13525
11.3378,-7.95703,-7.71567,-176.64008
11.3476,-7.90682,-7.55410,-176.27992
11.3571,-7.93182,-7.40859,-175.83838
11.3681,-8.02320,-7.27824,-175.48457
11.3787,-8.12063,-7.16261,-175.06000
11.3878,-8.20098,-7.05690,-174.70758
11.3981,-8.27811,-6.96114,-174.34404
11.4127,-8.35272,-6.89861,-174.03865
11.4188,-8.40800,-6.88477,-173.72661
11.4268,-8.43129,-6.89670,-173.47855
11.4421,-8.41208,-6.89824,-173.20403
11.4470,-8.35347,-6.86662,-172.98503
11.4565,-8.28087,-6.80215,-172.73325
11.4657,-8.24638,-6.73023,-172.54410
11.4759,-8.28078,-6.68556,-172.35736
11.4866,-8.36970,-6.68468,-172.19876
11.4964,-8.43202,-6.71798,-172.01430
11.5069,-8.38885,-6.75644,-171.86084
11.5170,-8.22767,-6.74439,-171.68993
11.5260,-7.95957,-6.65917,-171.54604
11.5415,-7.64707,-6.51055,-171.42426
11.5653,-7.38965,-6.33354,-171.33365
11.5654,-7.23501,-6.18169,-171.25464
11.5666,-7.17935,-6.06621,-171.21889
11.5747,-7.17620,-5.95435,-171.16333
11.5852,-7.15442,-5.82719,-171.08646
11.5941,-7.10710,-5.67926,-170.93616
11.6043,-7.02080,-5.52598,-170.73341
11.6154,-6.84919,-5.39519,-170.55226
11.6255,-6.59662,-5.28447,-170.49567
11.6352,-6.32437,-5.16906,-170.59946
11.6451,-6.12165,-5.06221,-170.77168
11.6630,-6.03076,-5.01115,-171.05302
11.6699,-6.03864,-5.08545,-171.23012
11.6856,-6.04711,-5.22753,-171.38315
11.6886,-6.05023,-5.37623,-171.55336
11.6982,-6.06056,-5.47361,-171.74690
11.7077,-6.02701,-5.47467,-171.98624
11.7177,-5.90160,-5.36987,-172.23685
11.7287,-5.68894,-5.17548,-172.46204
11.7383,-5.40928,-4.94273,-172.74362
11.7476,-5.11432,-4.69569,-173.06250
11.7581,-4.84171,-4.44164,-173.39053
11.7683,-4.60964,-4.20377,-173.80823
11.7780,-4.44864,-4.00692,-174.19490
11.7866,-4.33519,-3.85987,-174.60335
11.7999,-4.19806,-3.74674,-174.95456
11.8088,-4.00139,-3.63286,-175.35893
11.8163,-3.74935,-3.49245,-175.68279
11.8260,-3.45735,-3.33137,-176.10492
11.8361,-3.14161,-3.15475,-176.41426
11.8465,-2.78727,-2.94502,-176.86830
11.8561,-2.39005,-2.68974,-177.31325
11.8666,-2.00985,-2.39609,-177.94702
11.8763,-1.70830,-2.11447,-178.46011
11.8864,-1.47523,-1.93459,-179.09387
11.8971,-1.28096,-1.89948,-179.56401
11.9066,-1.09727,-1.97706,179.83299
11.9161,-0.88879,-2.10392,179.37126
11.9259,-0.63494,-2.19659,178.82327
11.9414,-0.29792,-2.22116,178.41798
11.9473,0.13984,-2.16743,177.83563
11.9553,0.64887,-2.04006,177.33766
11.9658,1.14526,-1.88188,176.61534
11.9749,1.55265,-1.76666,176.03763
11.9851,1.83773,-1.72624,175.34415
11.9949,2.05219,-1.75583,174.80257
12.0051,2.27717,-1.83576,174.13051
12.0148,2.53288,-1.93735,173.62213
12.0248,2.81537,-2.04776,173.00140
12.0347,3.12633,-2.15569,172.54340
12.0444,3.48400,-2.22759,171.90594
12.0539,3.86796,-2.24835,171.40276
12.0704,4.23581,-2.24186,170.71700
12.0744,4.55008,-2.24726,170.22371
12.0889,4.85086,-2.33911,169.37260
12.0984,4.97906,-2.47200,168.79300
12.1094,5.10015,-2.65324,168.40204
12.1183,5.23086,-2.85429,168.02272
12.1307,5.34481,-3.03482,167.70694
12.1398,5.43716,-3.17245,167.28683
12.1483,5.54444,-3.23787,167.01114
12.1574,5.65962,-3.20550,166.61938
12.1682,5.72518,-3.11466,166.26514
12.1808,5.69649,-3.04178,165.87166
12.1883,5.57868,-3.03959,165.59663
12.2107,5.46790,-3.10175,165.30540
12.2111,5.43171,-3.17928,165.07387
12.2182,5.48985,-3.21149,164.73006
12.2306,5.60230,-3.19979,164.46838
12.2382,5.68534,-3.18835,164.14722
12.2494,5.67734,-3.23296,163.92838
12.2580,5.55198,-3.36018,163.64732
12.2687,5.34322,-3.56114,163.40405
12.2776,5.11741,-3.80834,163.25684
12.2865,4.93344,-4.06885,163.04422
12.2970,4.81435,-4.31175,162.90317
12.3075,4.76286,-4.51261,162.69055
12.3254,4.77114,-4.64720,162.59929
12.3267,4.80926,-4.72836,162.45314
12.3353,4.86170,-4.79048,162.45676
12.3473,4.90605,-4.84185,162.33199
12.3551,4.91032,-4.90837,162.37573
12.3658,4.89970,-5.02722,162.29543
12.3752,4.88799,-5.19286,162.40527
12.3857,4.89186,-5.39059,162.39478
12.3960,4.93687,-5.59344,162.57237
12.4059,5.06548,-5.74425,162.62491
12.4150,5.23811,-5.82558,162.82976
12.4246,5.34968,-5.86255,162.88719
12.4384,5.35420,-5.87323,163.23199
12.4493,5.27615,-5.89290,163.51347
12.4544,5.18627,-5.96592,164.07695
12.4646,5.14127,-6.09372,164.46318
12.4738,5.15575,-6.23942,165.02634
12.4838,5.25605,-6.35110,165.44009
12.4937,5.40344,-6.42634,166.00366
12.5034,5.51157,-6.49589,166.44519
12.5185,5.47231,-6.66634,167.23114
12.5284,5.26003,-6.89136,167.96593
12.5387,4.96915,-7.22312,168.67314
12.5489,4.68095,-7.59533,169.57542
12.5582,4.49910,-7.90858,170.42282
12.5686,4.43782,-8.10688,171.34842
12.5782,4.44522,-8.18233,172.14543
12.5876,4.47210,-8.15156,173.00139
12.5976,4.47790,-8.06698,173.76462
12.6072,4.43418,-7.98168,174.62631
12.6172,4.32695,-7.92214,175.50824
12.6277,4.14572,-7.91269,176.42177
12.6375,3.96374,-7.93351,177.29787
12.6473,3.81826,-7.95904,178.15498
12.6573,3.67066,-8.00152,178.90440
12.6691,3.49287,-8.07867,179.63007
12.6769,3.24070,-8.18946,-179.65225
12.6863,2.90110,-8.33953,-178.89404
12.7010,2.52629,-8.51468,-178.10753
12.7063,2.13172,-8.69925,-177.37729
12.7161,1.71113,-8.88073,-176.66693
12.7262,1.26588,-9.06169,-176.03267
12.7362,0.79628,-9.25352,-175.37781
12.7474,0.34814,-9.43867,-174.82780
12.7563,-0.06817,-9.56753,-174.11105
12.7667,-0.46052,-9.62287,-173.53293
12.7764,-0.82134,-9.61483,-172.82359
12.7866,-1.14600,-9.54946,-172.19542
12.7967,-1.45093,-9.46225,-171.79784
12.8060,-1.77476,-9.41012,-171.27330
12.8182,-2.14076,-9.43071,-170.93755
12.8261,-2.53733,-9.52190,-170.45537
12.8438,-2.92520,-9.62316,-170.12274
12.8459,-3.28673,-9.66271,-169.60471
12.8545,-3.57631,-9.60453,-169.19104
12.8650,-3.78975,-9.45606,-168.58913
12.8743,-3.98494,-9.27894,-168.17351
12.8853,-4.21894,-9.13648,-167.67683
12.8951,-4.49341,-9.08104,-167.45576
12.9057,-4.79553,-9.12307,-167.14499
12.9163,-5.09014,-9.21126,-167.03967
12.9255,-5.32658,-9.25540,-166.69136
12.9353,-5.55442,-9.24672,-166.37862
12.9500,-5.78299,-9.24907,-165.85623
12.9607,-6.15075,-9.31742,-165.23384
