time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
23.8194,-0.48543,1.10490,9.73211
23.8198,-0.49380,1.10690,9.73146
23.8291,-0.49653,1.10910,9.73107
23.8378,-0.49375,1.11135,9.73096
23.8476,-0.48920,1.11310,9.73099
23.8579,-0.48793,1.11343,9.73101
23.8681,-0.49230,1.11202,9.73095
23.8779,-0.49860,1.11084,9.73077
23.8882,-0.50631,1.10974,9.73049
23.8983,-0.51421,1.10776,9.73031
23.9081,-0.52170,1.10459,9.73027
23.9181,-0.52721,1.10108,9.73037
23.9281,-0.52524,1.10020,9.73057
23.9552,-0.51587,1.10320,9.73073
23.9556,-0.50577,1.10855,9.73066
23.9571,-0.49983,1.11316,9.73044
23.9671,-0.49844,1.11543,9.73025
23.9760,-0.50030,1.11531,9.73017
23.9862,-0.50334,1.11360,9.73021
23.9959,-0.50467,1.11287,9.73022
24.0066,-0.50431,1.11307,9.73022
24.0169,-0.50142,1.11554,9.73008
24.0264,-0.49668,1.12015,9.72980
24.0370,-0.49544,1.12371,9.72945
24.0501,-0.49831,1.12339,9.72934
24.0745,-0.50107,1.11948,9.72965
24.0749,-0.50235,1.11449,9.73016
24.0769,-0.50200,1.11108,9.73057
24.0864,-0.49985,1.11042,9.73075
24.0945,-0.49698,1.11380,9.73051
24.1051,-0.49218,1.12139,9.72988
24.1152,-0.48697,1.12963,9.72919
24.1257,-0.48315,1.13591,9.72865
24.1368,-0.48097,1.13988,9.72830
24.1458,-0.47806,1.14315,9.72806
24.1561,-0.47227,1.14793,9.72778
24.1654,-0.46421,1.15417,9.72742
24.1787,-0.45526,1.16124,9.72701
24.1855,-0.44852,1.16809,9.72650
24.2019,-0.44122,1.17685,9.72578
24.2080,-0.42163,1.19866,9.72398
24.2176,-0.40554,1.21559,9.72257
24.2276,-0.39008,1.23122,9.72123
24.2379,-0.37794,1.24278,9.72024
24.2477,-0.37054,1.24817,9.71983
24.2576,-0.36562,1.24826,9.72001
24.2677,-0.36144,1.24517,9.72056
24.2773,-0.35938,1.24019,9.72127
24.2888,-0.35961,1.23660,9.72172
24.2986,-0.36135,1.23472,9.72190
24.3196,-0.36567,1.23272,9.72199
24.3203,-0.37288,1.22837,9.72227
24.3274,-0.38556,1.21875,9.72298
24.3369,-0.40218,1.20420,9.72412
24.3468,-0.42245,1.18694,9.72538
