time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
5.0392,-0.00783,0.01935,-0.00102
5.0396,-0.01135,0.01245,-0.00015
5.0454,-0.00880,0.00134,-0.00102
5.0545,0.00262,0.00343,0.00134
5.0642,0.00963,0.00166,0.00256
5.0742,0.01118,0.00037,0.00163
5.0843,0.01215,0.00041,0.00266
5.0940,0.00847,0.00012,0.00380
5.1049,0.01154,-0.00601,0.00565
5.1147,0.01398,-0.00658,0.00476
5.1244,0.01201,0.00121,0.00594
5.1348,0.00867,0.00516,0.00224
5.1604,0.00377,0.00748,-0.00117
5.1604,0.00279,0.01242,-0.00200
5.1636,0.00443,0.00691,-0.00392
5.1763,0.00394,0.00427,-0.00772
5.1828,-0.00375,0.00958,-0.01019
5.1928,0.00508,-0.00560,-0.00009
5.2044,0.01262,-0.02121,-0.00310
5.2141,0.01941,-0.02223,-0.00143
5.2230,0.02048,-0.01215,-0.00322
5.2334,0.02252,-0.00316,-0.00688
5.2434,0.01915,0.00182,-0.00722
5.2534,0.00256,0.01225,-0.00546
5.2621,-0.01608,0.02446,-0.00677
5.2784,-0.02010,0.01538,-0.00670
5.2825,-0.00951,-0.00240,-0.00278
5.2931,0.01353,-0.01517,0.00153
5.3014,0.02638,-0.01787,0.00319
5.3113,0.02827,-0.00978,0.00323
5.3225,0.01567,-0.00163,0.00360
5.3323,0.00542,0.00145,0.00119
5.3414,0.00133,0.00430,-0.00078
5.3505,-0.00060,0.00862,-0.00114
5.3605,-0.00294,0.01355,0.00188
5.3705,-0.01199,0.01642,0.00435
5.3817,-0.01773,0.01923,0.00308
5.3920,-0.01491,0.01988,0.00398
5.4015,-0.00499,0.01146,0.00710
5.4195,0.00363,0.00072,0.00883
5.4216,0.00662,-0.00400,0.00534
5.4303,0.00322,-0.00774,0.00812
5.4399,-0.00758,-0.01024,0.00671
5.4496,-0.01453,-0.01085,0.00427
5.4607,-0.01050,-0.00671,-0.00183
5.4709,-0.00267,-0.00174,-0.00746
5.4802,-0.00072,-0.00171,-0.01173
5.4910,-0.00070,0.00134,-0.01054
5.5054,-0.00069,0.00380,-0.00690
5.5212,0.00557,0.00681,-0.00607
5.5296,0.01801,0.00049,-0.00134
5.5338,0.03453,-0.01230,0.00037
5.5434,0.04489,-0.01930,-0.00452
5.5531,0.03629,-0.00764,-0.00606
5.5632,0.01370,0.00813,-0.00131
5.5732,-0.01324,0.02496,0.00363
5.5843,-0.03725,0.04153,0.00801
5.6012,-0.10268,0.09822,0.00783
5.6215,-0.06606,0.05220,0.00142
5.6219,-0.02153,0.01750,0.01878
5.6296,0.00223,0.00500,0.01155
5.6393,-0.00952,0.00639,0.02078
5.6492,-0.02689,0.02361,0.01938
5.6610,-0.02843,0.03064,0.01251
5.6686,-0.00954,0.02586,0.01308
5.6856,0.01842,0.01512,0.01094
5.6892,0.03557,0.01083,0.00359
5.6995,0.03574,0.00894,0.00333
